mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_random_state,param_shuffle,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5727983315785726,0.0013270519657303849,0.006328900655110677,1.0856702398776523e-05,logistic,0.05,"(20,)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9145299145299145,0.8879310344827587,0.9051724137931034,0.9025444542685923,0.011016797277720904,92
0.1733556588490804,0.03745432017986748,0.006291786829630534,7.132218725263142e-06,logistic,0.05,"(20,)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9145299145299145,0.9137931034482759,0.9051724137931034,0.9111651439237646,0.004248163011365987,74
0.11992939313252766,0.007377679776619243,0.006459871927897136,0.00021680735066782468,logistic,0.05,"(20,)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9145299145299145,0.896551724137931,0.9051724137931034,0.9054180174869829,0.007341619863192635,89
0.09919126828511556,0.02290969982736985,0.006431182225545247,0.0002079817644690706,logistic,0.05,"(20,)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.8290598290598291,0.8620689655172413,0.8793103448275862,0.8568130464682189,0.020848614622540406,131
0.13510028521219888,0.024117360482182364,0.006879647572835286,9.425494562303559e-06,logistic,0.05,"(100,)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
3.317894220352173,0.09492711286205359,0.0072812239329020185,4.5709400953400356e-05,logistic,0.05,"(100,)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9145299145299145,0.8793103448275862,0.896551724137931,0.8967973278318105,0.014379377904604126,98
0.07926297187805176,0.007637660543047756,0.00691684087117513,5.83699886580201e-05,logistic,0.05,"(100,)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
1.1671899159749348,0.03923449175120072,0.007210652033487956,5.806861664181427e-05,logistic,0.05,"(100,)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9145299145299145,0.9051724137931034,0.896551724137931,0.905418017486983,0.007341619863192635,85
0.8739519913991293,0.5753297875538093,0.007035017013549805,0.00010308527533613842,logistic,0.05,"(100,)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9145299145299145,0.896551724137931,0.5172413793103449,0.7761076726593967,0.18319319893971803,139
0.283372163772583,0.00466821362945087,0.006989638010660808,7.316572049314602e-05,logistic,0.05,"(100,)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.8888888888888888,0.8620689655172413,0.896551724137931,0.8825031928480204,0.014783955175977321,116
0.46088727315266925,0.007484062890077823,0.00720516840616862,0.00010053357587889712,logistic,0.05,"(100,)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9145299145299145,0.9051724137931034,0.896551724137931,0.905418017486983,0.007341619863192635,85
0.3821038405100505,0.08490323003544006,0.007018248240152995,0.00012791393160721835,logistic,0.05,"(100,)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.8632478632478633,0.8275862068965517,0.8103448275862069,0.8337262992435406,0.022029651927599567,133
0.21426932017008463,0.0436530859999568,0.0071303049723307295,5.064822245865497e-05,logistic,0.05,"(50, 50, 50)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.11805605888366699,0.010247504041837139,0.007068157196044922,6.728840832352668e-05,logistic,0.05,"(50, 50, 50)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.10003010431925456,0.011499631150769555,0.0070192813873291016,1.908937428284e-05,logistic,0.05,"(50, 50, 50)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.1287376880645752,0.020838826249451946,0.007007757822672526,9.289830014675431e-06,logistic,0.05,"(50, 50, 50)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.08378299077351888,0.007069439948243562,0.007045427958170573,6.588103541076249e-05,logistic,0.05,"(50, 50, 50)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.2217381795247396,0.0380423869564572,0.0070781707763671875,3.41202449270506e-05,logistic,0.05,"(50, 50, 50)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9401709401709402,0.8793103448275862,0.8448275862068966,0.8881029570684742,0.0394171816072821,115
0.08209951718648274,0.002405442498937709,0.007022539774576823,6.228472116866331e-05,logistic,0.05,"(50, 50, 50)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.09075816472371419,0.011150612695867992,0.007009585698445638,2.9910738097125394e-05,logistic,0.05,"(50, 50, 50)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.4827586206896552,0.4813832400039297,0.001945082019179029,192
0.2058094342549642,0.04423753068268905,0.007274309794108073,1.9019102341815878e-05,logistic,0.05,"(50, 100, 50)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.11679657300313313,0.012294635310520451,0.00731968879699707,4.632974629540598e-05,logistic,0.05,"(50, 100, 50)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.10659074783325195,0.011251819735942442,0.0073384443918863935,6.519032296556875e-05,logistic,0.05,"(50, 100, 50)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.15998593966166177,0.018382600246424435,0.0072936216990153,5.526867448202811e-05,logistic,0.05,"(50, 100, 50)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.09861238797505696,0.008251060780114105,0.007294257481892903,5.970765854683379e-05,logistic,0.05,"(50, 100, 50)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.3244438171386719,0.12949688698139183,0.007370710372924805,7.698446945498531e-05,logistic,0.05,"(50, 100, 50)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.10050614674886067,0.002633467697395861,0.0072934627532958984,7.634632974544244e-05,logistic,0.05,"(50, 100, 50)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
