mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0213804244995117,0.000786160585436893,0.00995874404907227,0.000108934176724983,60,0.25,rbf,"{'C': 60, 'gamma': 0.25, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0208425045013428,0.000466090538583228,0.0100377559661865,0.000115771662771489,60,0.26,rbf,"{'C': 60, 'gamma': 0.26, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0220321178436279,0.00097298035693487,0.010589599609375,0.00029315807327298,60,0.27,rbf,"{'C': 60, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0220756530761719,0.00076366670041133,0.010778284072876,0.000144791004390726,60,0.28,rbf,"{'C': 60, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.022590160369873,0.0014732586894358,0.0109886169433594,0.00058397800373456,60,0.29,rbf,"{'C': 60, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.022422456741333,0.00158891670844555,0.0107221603393555,0.000140853208962396,60,0.3,rbf,"{'C': 60, 'gamma': 0.3, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0216175556182861,0.000927172249560886,0.0101517677307129,0.000242265592131597,70,0.25,rbf,"{'C': 70, 'gamma': 0.25, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.021795129776001,0.00132539530986959,0.0102568626403809,0.000303607674458753,70,0.26,rbf,"{'C': 70, 'gamma': 0.26, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0214499473571777,0.00081464737122726,0.0102070808410645,0.000167405676198264,70,0.27,rbf,"{'C': 70, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0211628437042236,0.000773910021818896,0.0102880954742432,0.000167548499977503,70,0.28,rbf,"{'C': 70, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0223523616790771,0.00170393162917982,0.0103897571563721,0.000133868955829904,70,0.3,rbf,"{'C': 70, 'gamma': 0.3, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0215270042419434,0.000879238966688735,0.0102353096008301,0.000148760049190394,80,0.27,rbf,"{'C': 80, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0212659358978271,0.000443186122518528,0.0105699062347412,0.000241659999173621,80,0.28,rbf,"{'C': 80, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
